ID,Form,1st reduction,2nd reduction,trial,duration,3D deviation,XY deviation,XY directed,Z deviation,Z directed,Z std deviation 
3,square,real,convex,1,7310.93994141,2.837667543,1.48492836461,-0.475310826886,2.27299796789,-0.274878758099,1.80249500895
3,square,real,convex,2,11751.4799805,2.42391571423,1.47204203992,-1.15394956793,1.7341583363,-1.10214732218,1.23956297969
3,square,real,convex,3,9951.52001953,5.08283310301,2.15393944661,-0.34843362264,4.29074658939,2.23133373547,4.28246267853
3,square,real,convex,5,7980.80004883,3.26562485794,1.93727203343,-1.48180754489,2.35068693817,1.66008433419,1.73718241415
3,circle,real,concave,1,5151.13012695,2.14008351842,1.41092685699,-1.21629641306,1.21570683249,-0.7460783726,1.12865761043
3,circle,real,concave,2,3659.55004883,2.75552894025,0.929803198879,-0.304331558221,2.44064697775,-0.0763782261486,1.35247369515
3,circle,real,concave,3,3480.51000977,2.99898637362,1.30099263632,-0.250230311746,2.51264944371,0.215037891683,2.87121763203
3,circle,real,concave,4,4180.12988281,2.65036712783,1.29203926437,-1.2332127781,2.16288079756,0.433790609927,1.34297944572
3,circle,real,concave,5,3700.52001953,2.73122539115,1.07815622727,-0.923949284588,2.36733609131,-0.746900407646,1.05490032529
3,square,real,concave,1,7190.76000977,3.11523588125,1.8212207607,0.0731868799792,2.1737808173,-1.33041510838,1.46229889556
3,square,real,concave,2,7039.17993164,5.07372798178,2.76585166262,-1.67810728568,4.07670794392,2.07894156443,3.97107425635
3,square,real,concave,3,7610.46020508,2.50893403801,1.30367557461,-0.527134972911,1.83925317706,-1.35790146292,1.54188111394
3,square,real,concave,4,5570.47998047,3.31897198677,1.66282371066,-0.386251323607,2.62007183003,-0.595004153904,1.59531950962
3,square,real,concave,5,5629.32006836,2.7227551147,1.78635049042,-0.524496539535,1.63016279452,-0.581412533896,1.05649839453
4,circle,virtual,line,1,10611.3500977,8.25623496905,5.94265331111,3.4250727591,4.84481259252,2.8826047521,4.46587711838
4,circle,virtual,line,2,8881.09008789,6.44699973031,5.01875793787,4.10366361132,3.5285281117,2.23506095486,2.28250051448
4,circle,virtual,line,3,8149.34008789,7.89728268564,5.70685504911,2.18211095339,4.82294036089,4.57113237289,3.176307995
4,circle,virtual,line,4,24060.119873,10.3838179881,7.85018965551,4.91161040506,5.74136959277,5.73692959358,3.23817327204
4,circle,virtual,line,5,5390.19995117,6.72944652865,4.56735037336,0.160937862556,4.42875966281,4.36839689028,3.20414403015
4,square,virtual,line,1,8210.37011719,8.04833937023,5.57197733694,3.86325609489,5.08996220766,5.05934591476,3.07880938864
4,square,virtual,line,2,10369.9699707,8.18619419267,4.59006259659,3.58666431817,6.00207914446,5.96300708337,4.52075324519
4,square,virtual,line,3,7429.84008789,7.57162946774,4.32107095558,3.08825657902,5.61669445975,5.49501136128,3.37189416405
4,square,virtual,line,4,7791.0,11.9991268599,7.13429860572,6.11632129111,8.55010883595,7.91518360288,5.40234267149
4,square,virtual,line,5,8029.84008789,5.97922533433,3.07878197362,1.69221226754,4.68261054254,3.96504569105,3.74674781099
4,circle,virtual,nothing,1,8810.4699707,14.2679896719,10.2466445243,1.94532659611,7.16219055498,-5.69056325944,5.92971999642
4,circle,virtual,nothing,2,4980.91992188,13.2395894881,9.159975533,2.4670438392,8.57440296804,-8.57440296804,3.341544063
4,circle,virtual,nothing,3,6530.79003906,9.64072708306,8.08922658393,1.70020566276,3.93025958623,1.9921752197,3.13639884291
4,circle,virtual,nothing,4,6349.25,11.7786064029,8.67129158387,7.01594128009,6.81661847302,-4.31278161608,6.05926758504
4,circle,virtual,nothing,5,6300.94018555,9.77949421397,7.06053177987,1.16745365824,5.25255464529,-5.06299926617,3.63792992858
4,square,virtual,nothing,1,9531.14990234,16.4930745776,12.7296155569,6.37845720302,7.55854755124,-7.12228364442,5.05332866314
4,square,virtual,nothing,2,9591.0,12.5869388736,8.95522402269,8.40841995982,6.85548264493,-4.69480831884,3.59172013651
4,square,virtual,nothing,3,7799.02001953,12.3156513366,9.73892781254,9.73892781254,6.94785096233,6.34340839103,6.49166528061
4,square,virtual,nothing,4,7021.62011719,6.40374401171,5.14110735886,5.10124151988,3.25135700857,1.018790483,2.07868027538
4,square,virtual,nothing,5,7370.94995117,6.92834926141,5.44895584188,3.99455696905,3.61338518721,-2.48729523487,2.26788512224
4,circle,virtual,convex,1,6409.44995117,10.7121100902,7.61917172354,7.61917172354,6.29415580488,5.85607211703,4.57290859064
4,circle,virtual,convex,2,6120.86987305,7.90364426135,5.87527480782,1.63134708303,4.25262531689,3.96662526495,3.25979056344
4,circle,virtual,convex,3,5629.9699707,13.8351009168,10.3998358079,3.85126367108,8.21886773924,8.21886773924,2.87047531078
4,circle,virtual,convex,4,4729.94995117,6.2659903668,4.67271170751,1.57621684445,3.51965859521,2.95835829174,2.97985071558
4,circle,virtual,convex,5,6470.63989258,6.49489308149,4.89084680818,-2.2029306026,3.72057620401,2.93817674095,3.18090018885
4,square,virtual,convex,1,8269.94995117,7.44869627532,4.74124394414,3.97916651917,4.61693598737,1.69837661646,3.79669450463
4,square,virtual,convex,2,8510.31005859,6.23487124602,4.41415005949,3.97308038885,3.85931371025,3.51348118329,2.44687438768
4,square,virtual,convex,3,8990.57006836,5.53263993047,2.94060149002,2.37097083067,3.76711760508,3.26460058429,2.77620455881
4,square,virtual,convex,4,8460.83007812,7.05865610061,4.47542772657,3.19684844124,4.94973871225,4.92535472433,3.03822342665
4,square,virtual,convex,5,8450.42993164,8.5458377978,4.73925761485,3.81380093406,6.28622280456,6.27824153907,3.70030974578
4,circle,virtual,concave,1,6231.22998047,7.92217789919,5.75885994782,0.82194856501,4.68403679729,4.33972174212,4.59475664845
4,circle,virtual,concave,2,8151.05981445,12.827053265,7.74727506412,5.3163788098,8.77672485869,8.150661545,7.64812241118
4,circle,virtual,concave,3,10731.0500488,9.56978032494,7.57453556501,5.25679320915,4.6763881468,1.31762256782,3.82684329906
4,circle,virtual,concave,4,9400.67993164,7.44831957982,4.93449998479,1.83234311958,4.60658087053,3.45932652516,4.34984355845
4,circle,virtual,concave,5,10619.4699707,12.690407308,8.89633453838,3.52282691923,7.64902730548,6.91521861758,5.82899862702
4,square,virtual,concave,1,1680.52001953,29.8355865147,28.1848078248,28.1848078248,9.66239880766,9.66239880766,1.97083346378
4,square,virtual,concave,2,6530.22998047,7.76127707074,5.97600739164,5.48434538189,3.80205975159,2.67840866581,2.51096441118
4,square,virtual,concave,3,7850.20996094,7.14965602573,4.98503765625,2.92264202968,4.33154162444,1.14181411009,2.9132127666
4,square,virtual,concave,4,7490.31005859,8.04033495832,6.06438628326,4.07597398394,4.44022745869,3.17375554614,2.7036426882
4,square,virtual,concave,5,7070.13989258,9.62913136152,7.33760132996,7.33760132996,5.01770925061,3.79650962886,4.26833921219
4,circle,real,line,1,5869.82006836,6.57715371834,3.41031556251,2.10599952093,5.04230397603,0.651181772648,3.89416823175
4,circle,real,line,2,7851.04980469,5.69948724513,3.33814099021,1.55853663558,4.02301571568,3.79016165495,2.80402289616
4,circle,real,line,3,9771.37011719,4.10679011918,1.92356294758,-0.221038400275,3.30524246485,2.19918864295,2.56953623331
4,circle,real,line,4,9500.23999023,4.35218593135,2.36732394573,1.05773796956,3.3136588371,2.07899039512,2.97767996328
4,circle,real,line,5,9950.34985352,3.57591246662,1.94680643551,-0.439716092831,2.73234352104,0.48698523944,2.05973434674
4,square,real,line,1,9770.92993164,4.0148499519,2.37124981166,-0.354916059822,2.69212929579,0.974670178833,2.16742751951
4,square,real,line,2,11571.1401367,6.15220188046,2.90849582475,0.136562947547,4.7838665952,3.4654478694,4.78771341964
4,square,real,line,3,11390.7202148,3.40403468493,1.81534565137,-0.801141161426,2.59008638152,1.01090274003,2.30003144382
4,square,real,line,4,12049.7600098,4.66863937921,2.28938073988,-0.877397126712,3.81587678932,2.20387292564,3.38224926578
4,square,real,line,5,8390.34008789,4.13757357894,2.41275365891,-0.00878981346042,2.64233854082,-0.573569332214,2.80813769874
4,circle,real,nothing,1,8620.64990234,7.12175653123,1.69383510741,-0.135368784105,6.78982787592,0.229629274073,4.0354691651
4,circle,real,nothing,2,7739.36987305,11.6792406173,1.50376091121,0.125860065272,11.4720159658,-11.4720159658,4.65870114388
4,circle,real,nothing,3,8270.42993164,4.63779252551,1.41588702066,-0.393155041766,4.2351780082,-0.0719988879515,2.84729137481
4,circle,real,nothing,4,9049.34985352,3.96643300372,1.41904468459,-0.107700358215,3.33211203909,1.28264507746,3.78745310707
4,circle,real,nothing,5,9590.57983398,4.42491911885,1.78082545569,-0.15888481132,3.70455698959,3.12561989881,2.78775001452
4,square,real,nothing,1,10971.829834,5.62663684036,1.96377371398,0.443277973239,4.82349030219,2.08132380224,3.25968471083
4,square,real,nothing,2,9409.75,4.47904466037,1.99672028891,-0.485493168422,3.63312758223,-2.60951457414,2.24433993086
4,square,real,nothing,3,6530.51000977,4.08751294335,1.82070473673,0.369559790995,3.2866921873,-1.5709363802,2.16897437191
4,square,real,nothing,4,7370.18994141,6.25443343259,1.92901133138,-0.3367262949,5.73837542281,-0.53264592405,3.6860204832
4,square,real,nothing,5,6951.40014648,4.38259646275,1.80565071013,-0.598017192481,3.73855249381,1.80860244343,3.42517109288
4,circle,real,convex,1,10969.4799805,3.45001987534,1.80735733356,-0.628745456424,2.64200429556,-0.561116775641,2.14256251639
4,circle,real,convex,2,12890.5300293,8.09157052272,5.70039032534,3.34964828975,4.08580322493,-0.777919803784,2.84858097919
4,circle,real,convex,3,9591.42993164,3.33599877656,1.4289639346,-0.804536356431,2.75235146113,1.63196772841,1.9337141514
4,circle,real,convex,4,8569.92016602,2.92004780738,1.5306544467,-0.780006034112,2.23950430056,0.998676652636,2.199009436
4,circle,real,convex,5,9890.92993164,3.90816266049,2.27089398256,-0.572710003055,2.92728920944,1.60273961857,2.03160839949
4,square,real,convex,1,12949.6499023,4.63171500904,2.08760097995,-1.47321670102,3.84607296054,2.29720568998,3.25332729164
4,square,real,convex,2,11510.7202148,3.57882217145,2.09566175801,-0.40210869887,2.30783784639,0.602016910955,1.89376014455
4,square,real,convex,3,12110.5598145,4.20179957525,1.86091100008,-1.07277443075,3.53975198908,-0.846473260029,2.27241145811
4,square,real,convex,4,11151.1901855,3.53319742958,1.51741193327,-0.663505524048,2.82524416662,-0.560358855069,2.48067736085
4,square,real,convex,5,15890.9199219,3.30720516704,1.86292928041,-0.798589193864,2.51685824389,0.437411529952,1.66301735192
4,circle,real,concave,1,8401.26000977,3.64738996339,1.92831007074,-0.319408221228,2.8250027581,0.130280506965,2.02614653229
4,circle,real,concave,2,7679.92993164,2.71315336968,1.32257396364,-1.07157465919,2.11584457288,-1.52298134822,1.73144152378
4,circle,real,concave,3,9589.69995117,3.07506573284,1.0045335628,0.125170645112,2.76959554168,-1.14325973013,1.70678454905
4,circle,real,concave,4,8631.19995117,4.14863422069,3.15828940705,0.796295368009,2.09702936033,-0.235131084523,1.34452946401
4,circle,real,concave,5,8390.48999023,3.1299219954,1.84930908917,-0.97170993229,2.24318829606,-0.579409094863,1.73003321919
4,square,real,concave,1,6950.41992188,3.38527337091,2.309351168,0.74293120855,2.18080721348,0.641148560144,2.14726757951
4,square,real,concave,2,7310.06005859,5.25374166346,3.40169266553,1.57113948323,3.27739371446,-0.277415576879,2.74905460316
4,square,real,concave,3,6710.08007812,2.97994012501,1.74699766756,-0.244692298167,2.00669202216,-0.692228947964,1.74164993145
4,square,real,concave,4,7250.26000977,2.65159863326,1.49009750105,-0.973002266721,1.90808585657,-1.18019571386,1.44066451275
4,square,real,concave,5,5689.91992188,3.88745826026,2.23015640573,0.0568738352204,2.77464283715,1.52790995703,2.5740251796
5,circle,virtual,line,1,2991.38012695,10.4003505475,8.80027119405,4.55359216881,4.45099450067,3.97366960086,2.60370850166
5,circle,virtual,line,2,6350.57006836,16.6112879614,13.9640921723,9.05596657239,7.57561641251,7.37214405207,4.98924387476
5,circle,virtual,line,3,2929.95996094,10.6497450634,8.26204175271,2.4277418929,5.72412321644,4.47375504721,4.09420597648
5,circle,virtual,line,4,3530.02978516,12.6207877862,10.2789783339,5.87310865648,5.98166446916,5.98166446916,3.97636215961
5,circle,virtual,line,5,3181.60986328,11.8731041288,10.4966372043,2.96010329343,4.3550463631,4.26412803105,2.43375868004
5,square,virtual,line,1,4911.48999023,11.3110672154,9.03399979034,6.79709591219,5.2761305432,5.2164758283,2.28771135534
5,square,virtual,line,2,4070.59008789,8.49223532911,7.53965873969,5.91727549485,2.75883116949,2.13710879371,1.97486252967
5,square,virtual,line,3,4491.09008789,7.66996871641,7.22786886884,6.00667036548,1.66557576379,0.464436127419,1.30846443727
5,square,virtual,line,4,3951.51000977,7.39904235451,5.03315900932,2.9657777227,4.53874787275,0.517413931454,2.80093933124
5,square,virtual,line,5,8690.56005859,12.1341690567,10.1433572651,9.14404888708,3.54363152764,0.0181008685719,2.21305951762
5,circle,virtual,nothing,1,4069.57983398,14.6698280925,13.8886947678,8.91968777404,3.45162079399,-0.976346523981,1.53294814864
5,circle,virtual,nothing,2,3479.09008789,19.8675685679,16.3101791742,4.42783231141,9.47602967997,9.47602967997,6.12691177876
5,circle,virtual,nothing,3,3530.10009766,11.3373536908,9.55248114456,3.96541211941,5.17017285634,4.39596309511,4.38624306922
5,circle,virtual,nothing,4,3881.04980469,11.4046049405,10.5989413669,-0.485046810661,3.14012544805,1.58791034005,2.18093674742
5,circle,virtual,nothing,5,8519.43994141,19.3331671298,17.2255974951,7.68762893657,6.01386571306,5.95103367152,4.28908650141
5,square,virtual,nothing,1,5090.61010742,10.1591066931,9.17974866345,8.77395996996,3.01248245239,-0.469109519871,2.67218718435
5,square,virtual,nothing,2,4670.07006836,13.0843179733,12.4381823555,7.2567007167,3.02965152914,-1.75071944323,1.9896686643
5,square,virtual,nothing,3,4790.34008789,12.5956099822,10.8753219659,8.68187313622,4.37059439746,-3.45799785094,3.70540024639
5,square,virtual,nothing,4,4970.14990234,14.265430471,12.8517301655,8.60529680797,4.00492052171,-3.43223851556,2.54558943843
5,square,virtual,nothing,5,4311.25,13.5591439674,11.1085548903,8.5171905293,5.14261723473,-3.25587259928,3.11070987332
5,circle,virtual,convex,1,3230.43994141,13.8041125822,8.1033613092,5.29708402176,10.2760159216,10.2760159216,3.80237879959
5,circle,virtual,convex,2,4609.81005859,10.6211500786,4.24119587545,2.89272842429,9.36227789772,9.32742879514,3.0408478964
5,circle,virtual,convex,3,3411.06005859,20.5334066525,19.539248609,11.4915260124,4.32999130249,-3.05464543062,2.52828892252
5,circle,virtual,convex,4,2751.0300293,8.87640320875,7.55970345941,6.22695273387,3.84596015385,-1.80778271811,1.62847815251
5,circle,virtual,convex,5,2989.71020508,11.942858474,7.63802815888,5.21134831208,7.91362945373,7.88742924886,5.5545497974
5,square,virtual,convex,1,4189.58984375,12.8410987062,8.72763246071,5.66093708296,7.91236400385,7.87681551528,3.20365280072
5,square,virtual,convex,2,5390.32006836,10.4976357072,7.26066960484,3.69550555898,6.39422721863,4.77438649264,2.95355963957
5,square,virtual,convex,3,4430.72998047,15.0823547703,9.00081273194,4.13022381985,10.7640705152,10.7640705152,3.7278011491
5,square,virtual,convex,4,4729.92016602,10.5803229602,8.9414698122,7.5242402465,5.08809409575,4.96993402134,2.58211586781
5,square,virtual,convex,5,4849.39990234,11.2355042469,7.96629917932,7.66575220496,6.56295671685,6.5309485502,2.47872800323
5,circle,virtual,concave,1,3650.39013672,12.3359943078,9.18319587127,0.140944597684,7.23141501665,5.15554529738,4.06687233929
5,circle,virtual,concave,2,3589.88989258,14.1647014656,11.3859998268,0.841973505072,7.44752563997,5.41679547917,4.27988346713
5,circle,virtual,concave,3,3651.28979492,8.21167905295,5.28360339973,0.4579615644,5.62968862149,4.88829739223,4.69669754109
5,circle,virtual,concave,4,3109.84985352,10.5765573451,7.4853234997,3.06533076293,6.67569410114,5.42159805818,5.86340740064
5,circle,virtual,concave,5,3411.20996094,12.8541968976,10.2846740051,2.67765845637,6.65539410471,6.65539410471,3.66763661441
5,square,virtual,concave,1,4840.75,10.4944759911,7.41883494553,4.79047804622,6.12028301968,6.12028301968,3.13724716862
5,square,virtual,concave,2,4438.97998047,14.0464645716,10.2820060312,7.4431877412,7.75232356195,7.75232356195,3.3439240734
5,square,virtual,concave,3,4259.4699707,10.9143703364,8.50226802827,1.68726590256,5.18654922836,5.1860122593,4.33018370528
5,square,virtual,concave,4,3901.04003906,8.63831290151,6.34606000757,5.55749095885,3.87849813125,3.56908169915,2.8814798551
5,square,virtual,concave,5,4560.39990234,14.1087161711,11.3104201103,6.56301365567,6.34959830789,6.18066593843,4.13650133308
5,circle,real,line,1,5629.60009766,4.57714164062,2.41509592222,-0.749561380032,3.57191065426,-1.32576117944,2.2809977689
5,circle,real,line,2,4910.21020508,6.08846925031,3.43890680782,0.937683300859,4.75854673523,3.14983452544,3.9604496381
5,circle,real,line,3,5089.11987305,4.15090364501,1.66402674306,-0.944066675172,3.65225705722,-3.65225705722,2.13769018075
5,circle,real,line,4,4249.92993164,3.83852414921,2.08325913967,-1.61024985105,2.96052169386,-1.80107676058,1.87013973601
5,circle,real,line,5,4309.57983398,4.52657943694,2.61041042104,0.292016248322,3.18190175958,-0.708261956771,2.4847673563
5,square,real,line,1,5690.84008789,4.57661150743,2.4454395981,-0.467280510655,3.12411780592,-1.15743801213,1.97023800247
5,square,real,line,2,5749.7800293,5.13817434749,3.28810782583,0.661299520984,3.56480741533,-0.32489284425,2.12958829196
5,square,real,line,3,5569.68017578,6.30829327481,3.78875201581,0.345330201014,3.94870512859,-0.247361156527,2.36130523331
5,square,real,line,4,5030.06005859,7.21567143273,3.11508195786,0.357248494773,6.05006854326,-0.352727815744,2.70637722709
5,square,real,line,5,5569.58007812,4.40616932171,2.60637564175,-0.950481108487,2.83351074327,-1.48290697642,2.22659084145
5,circle,real,nothing,1,4250.97998047,6.85447673001,2.24967435607,-1.23269454073,6.16085108218,5.99133234256,5.5966653021
5,circle,real,nothing,2,4190.23999023,3.70597506513,2.4310279941,-1.46329540539,2.2882274165,-0.283873350988,1.75932424042
5,circle,real,nothing,3,3641.5,5.70671982875,3.03811763574,0.846148882953,4.6323165364,4.5941013333,2.47527430207
5,circle,real,nothing,4,3710.40014648,5.74903529137,3.49494902015,1.60368066995,3.52847949829,2.83180946528,3.69502801216
5,circle,real,nothing,5,3530.02001953,6.46200314133,3.08808363025,2.71315579648,4.77337950229,4.73719654157,3.31521821752
5,square,real,nothing,1,4789.9699707,5.14011247847,2.46828698322,-0.89286807795,4.09421816744,-2.03882123677,2.47596741544
5,square,real,nothing,2,4609.66992188,5.07349223811,2.32458734622,-1.09274076463,3.89802033052,-3.55477958352,2.29695601796
5,square,real,nothing,3,4669.88989258,8.09916154726,2.55898886386,-0.977952287837,7.51013520555,7.10431215588,5.86411158657
5,square,real,nothing,4,5090.66992188,5.43017913394,2.31303401195,-1.65383571576,4.14557627907,-2.88101136736,3.08699351718
5,square,real,nothing,5,4979.34008789,5.51591491808,2.7005749581,-1.37202716989,4.32513970657,-2.26152777244,2.68253603072
5,circle,real,convex,1,3530.05004883,4.46333567494,3.28049923136,1.25060938607,2.54814067883,-1.8857761501,2.34998520014
5,circle,real,convex,2,2929.51000977,6.98173612292,4.54535593916,3.44545258633,4.18944043337,-3.99508739952,2.2605559118
5,circle,real,convex,3,3231.48022461,3.79407145625,2.59706733568,-0.110040052895,2.47708032921,-0.934789299765,1.4277224614
5,circle,real,convex,4,3650.16015625,6.88901152342,3.26976977156,2.79033256671,5.47392206348,-5.47392206348,2.83004756963
5,circle,real,convex,5,3180.63989258,6.19568709231,3.04073748161,2.03767133286,4.94445980734,-4.94445980734,2.23227799037
5,square,real,convex,1,5571.26000977,4.89770597368,2.75882347067,-1.89756497585,3.52648946602,-0.811790688237,2.30555455982
5,square,real,convex,2,4910.64013672,6.1014931999,3.51469293959,0.590568745241,4.53679949143,-2.97359470037,2.22614687714
5,square,real,convex,3,5270.83007812,7.10886664407,4.45069207055,2.01221769015,5.14901398524,-5.12895207936,3.14997506731
5,square,real,convex,4,5689.83007812,7.44367471024,3.89339183843,0.221110771686,5.96188713287,-5.9365367858,2.50354373516
5,square,real,convex,5,5211.08984375,6.18242046959,4.90930741967,3.02652494285,3.06516134697,-2.8283423593,1.68101560674
5,circle,real,concave,1,3829.55004883,4.25679332337,1.83753316807,1.62724858871,3.63565322468,2.55999450815,2.02935833592
5,circle,real,concave,2,4249.79003906,5.9185227875,2.30228533666,0.825138612528,5.27813548141,-5.27813548141,1.59577775748
5,circle,real,concave,3,3938.84985352,4.33454983367,1.74829356589,0.574868210402,3.66595076044,-2.27309839483,1.40677276489
5,circle,real,concave,4,3520.72998047,4.10243500847,1.52270287872,-0.780040283852,3.51112194741,-3.21260943154,1.42028224266
5,circle,real,concave,5,3289.84008789,4.63486499784,2.07590086146,1.15654417651,3.77159854335,-3.77071525577,2.37188817165
5,square,real,concave,1,6770.11010742,3.38274898004,1.71753493673,-0.648853370207,2.39098544885,-2.01193000752,1.64530096328
5,square,real,concave,2,4801.59008789,2.94839148458,1.5445366304,-0.23007069309,2.18839183639,-1.0312341123,1.27194584919
5,square,real,concave,3,6470.61010742,2.71743844067,1.70487188466,-0.0635565835622,1.74169604127,-0.48152736362,1.70408866962
5,square,real,concave,4,6289.35009766,2.55503619492,1.30685808351,-0.15186763578,1.95683214995,0.822112500472,1.65265013574
5,square,real,concave,5,5809.5,2.89380233798,1.54052310757,0.303506354569,2.2453969455,1.71085417959,1.68965291148
6,circle,virtual,line,1,7069.7800293,9.69652774493,8.10435497497,3.74491139136,4.8301910789,4.8301910789,1.36464251046
6,circle,virtual,line,2,7970.0,10.4350229972,7.66198092218,3.68851410931,6.13712721699,6.02257012304,2.95194034884
6,circle,virtual,line,3,6901.25,7.96358636639,5.62568049394,2.40532540794,4.72880516375,4.30478575656,3.16119844396
6,circle,virtual,line,4,6171.39990234,9.54292252857,7.18440137376,3.51333295105,5.4145986577,5.39493853175,3.63689626806
6,circle,virtual,line,5,6350.90014648,4.02532382485,2.99333541816,-0.524896751413,2.0655003899,-0.0318999787032,1.3036115832
6,square,virtual,line,1,7969.75,8.49344753885,5.43477967868,4.60076888507,5.31400347628,4.75641026344,3.40742622111
6,square,virtual,line,2,9830.39013672,15.4670427661,12.3576988574,7.52050782878,7.2785131858,7.2785131858,3.42520076231
6,square,virtual,line,3,10191.5100098,10.7125563329,8.55609861288,7.92211319442,5.44799380464,5.09770060688,2.69442925872
6,square,virtual,line,4,30291.3200684,21.2368782379,18.6886876789,18.239572496,6.40593130389,5.88144259303,4.6889190798
6,square,virtual,line,5,9589.92993164,11.1343465504,8.72455620601,8.67917330229,5.42492583443,5.42492583443,2.31850295387
6,circle,virtual,nothing,1,5809.2800293,6.05926024914,4.35663279424,1.87123505016,3.14420451777,0.68609269719,2.34146894481
6,circle,virtual,nothing,2,7669.7199707,6.17966640401,5.61392320718,5.43571216519,1.99279920329,-1.07633009372,1.82670784819
6,circle,virtual,nothing,3,6889.69995117,6.62398525711,5.79009964311,4.63719844835,2.55060559148,-2.27136388032,2.04790534546
6,circle,virtual,nothing,4,7010.37988281,4.44577553593,2.98386971908,1.91113899858,2.74416935341,-1.37354782976,1.86752665188
6,circle,virtual,nothing,5,6830.83007812,7.2557107639,6.2224531727,5.0240542389,2.38339178508,-0.947653644478,1.79503302459
6,square,virtual,nothing,1,11270.9799805,7.61522064422,5.49151366785,5.36193911535,4.54751323132,3.66312360561,3.29102455644
6,square,virtual,nothing,2,9050.02001953,9.41324585667,8.43680473367,8.38815164175,2.77621825844,1.73060668617,2.26726343188
6,square,virtual,nothing,3,8089.73022461,6.44289928316,5.83592406791,5.46449767631,1.5349282472,1.05327375661,1.23714927773
6,square,virtual,nothing,4,7789.83007812,9.12800479619,7.20221136591,7.18272424902,5.18728804536,5.17792017172,2.15452280987
6,square,virtual,nothing,5,9471.13989258,7.17401098982,5.67585410338,5.67576865416,3.43512652783,-3.38678269082,2.20450164562
6,circle,virtual,convex,1,6831.98999023,11.3204270726,8.14296760147,3.30146046335,7.02020660747,6.98943699923,4.46894344782
6,circle,virtual,convex,2,9350.31005859,10.2837242484,8.4497246781,7.67131613969,4.95152569446,4.85630256737,4.07877491157
6,circle,virtual,convex,3,9679.71020508,9.21421051648,5.94923069974,1.02621101589,6.20690549215,5.48259947883,4.6649477762
6,circle,virtual,convex,4,10189.9399414,6.26572213406,5.91521196871,1.13460854517,1.70215514974,0.563582115985,1.47810710554
6,square,virtual,convex,1,40341.2800293,29.5938167557,24.1029958812,23.4007237029,16.0986720436,16.0986720436,4.00901309892
6,square,virtual,convex,2,11029.7202148,8.05818296491,6.15758953722,5.85673283738,4.64352786305,4.31724399765,3.02439435204
6,square,virtual,convex,3,12710.3000488,4.35423788765,3.29086858468,1.61154785698,2.36076004448,1.32778233596,2.27418925178
6,square,virtual,convex,4,10250.3100586,7.64797918071,6.82957187505,6.81302051407,2.97890663066,0.139224862862,2.46026718563
6,square,virtual,convex,5,10609.9702148,7.03047234155,5.8775152105,5.74162214181,3.13273117294,-0.424470567201,2.14896279619
6,circle,virtual,concave,1,13130.25,6.94381683624,5.93384470459,0.963062197334,2.59649608803,2.43229446088,2.21603630984
6,circle,virtual,concave,2,10191.0998535,7.14649974662,6.10416303483,5.15009110114,3.13563040485,0.577849436738,1.82061130351
6,circle,virtual,concave,3,13011.7800293,14.9451001164,13.4150031863,9.77860736417,5.96991915687,5.53057200891,4.28622261305
6,circle,virtual,concave,4,7730.14990234,6.74952817224,4.87818463454,2.40582629119,3.8027098789,3.67614928215,3.08024991942
6,circle,virtual,concave,5,8270.06982422,8.68962677607,7.46595213866,2.19828282291,3.89290570495,3.79261219476,2.35329488614
6,square,virtual,concave,1,12349.2399902,7.01997992044,4.85160360078,4.44184881926,4.01032507064,3.66748082587,3.5778657885
6,square,virtual,concave,2,4850.05004883,4.23090348817,2.74588582757,2.31248245239,2.41695993831,1.79375550345,2.33731727074
6,square,virtual,concave,3,7309.58007812,6.98326200248,4.86216136076,4.68963454496,3.8336388105,3.58134595108,2.493966398
6,square,virtual,concave,4,8810.0300293,6.83168297657,5.38707860633,5.35735159581,3.17869912078,2.95052032398,2.25860716945
6,square,virtual,concave,5,9290.25,6.53876470938,5.74674673134,5.74674673134,2.58120312792,2.13653544162,1.53265492484
6,circle,real,line,1,6179.29980469,3.77203126859,2.62577806939,0.227280879769,2.31667640858,-1.23662840513,1.9171194431
6,circle,real,line,2,7321.67016602,2.81944330468,2.12377330166,-0.183908362787,1.3958908301,0.0140640167413,1.10760324904
6,circle,real,line,3,7010.35009766,3.67490707059,2.58810702549,0.470203419256,2.13258011817,-0.479093850615,1.62230040581
6,circle,real,line,4,7540.36987305,3.8760968722,2.42964183581,-0.752112764053,2.57978270635,-0.431055660796,1.91822383172
6,circle,real,line,5,21059.5297852,3.24114582134,1.81742060063,1.81742060063,2.42074180507,2.3771334513,1.78260637476
6,square,real,line,1,10560.7700195,4.40881660443,2.18921406933,0.140098051486,3.39788215591,1.08362776551,1.97056808032
6,square,real,line,2,7609.13989258,3.01288845248,1.60110963931,-0.979295808567,2.34229744761,1.07383903946,1.56500738993
6,square,real,line,3,7799.52001953,3.22833957226,2.16321347889,0.0913122377999,2.04803771747,-1.21410409148,1.64403037985
6,square,real,line,4,8031.38012695,3.81903409167,2.17577596631,0.307831636011,2.7013050004,-1.61023534823,2.75258480105
6,square,real,line,5,8631.30004883,2.74414416901,1.47622293461,-0.44390108398,2.09861612599,-1.34692603812,1.83721221898
6,circle,real,nothing,1,7009.47998047,4.20558620658,2.08443151144,-0.283012671243,3.39845153448,2.33933585759,2.46321935265
